后端工程师,福州草根阿凡科技有限公司,异地招聘,1-1.5万/月,05-22
运维开发工程师,欢聚时代（多玩YY）子公司百果园,广州-番禺区,1.5-3万/月,05-22
大数据开发工程师,上海瀚正信息科技股份有限公司,南京,0.8-1.5万/月,05-22
01198-大数据架构师,顺丰速运有限公司,深圳-南山区,1.8-2.8万/月,05-22
技术总监,成都意高投资有限公司,成都-武侯区,1.5-2万/月,05-22
运维系统工程师,四川君诚互动科技有限公司,成都,1-1.5万/月,05-22
大数据架构师,高升控股股份有限公司,上海-长宁区,2-3万/月,05-22
大数据开发工程师,广州市新谷电子科技有限公司,广州-天河区,1-2.5万/月,05-22
Java开发工程师,深圳市极维度技术有限公司,深圳-南山区,0.7-1.5万/月,05-22
润药商城技术开发管理,华润医药商业集团有限公司,北京-东城区,1.5-2万/月,05-22
Python开发工程师,江苏物合智联科技有限公司,南京,0.8-1.2万/月,05-22
Java工程师(大数据),立得空间信息技术股份有限公司,武汉,1-1.5万/月,05-22
大数据工程师,北京行智广告有限公司,北京-朝阳区,3-5万/月,05-22
数据研发工程师（数据应用方向）,厦门美图之家科技有限公司,深圳,1.6-3.5万/月,05-21
大数据/人工智能讲师,南京嘉环科技有限公司,杭州,1.2-2.5万/月,05-21
大数据工程师,兴业银行股份有限公司杭州分行,杭州-下城区,20-30万/年,05-21
大数据架构师（Hadoop方向） (MJ000975),沪江,上海-浦东新区,3-5万/月,05-21
数据开发工程师,大连市房屋租赁运营管理有限公司,大连,1-1.5万/月,05-21
世界五百强招聘Sales方向人员--JMP,万宝盛华企业管理咨询（上海）有限公司,杭州-滨江区,0.8-1.5万/月,05-21
算发工程师,深圳市酷开网络科技有限公司,北京,1.4-2.3万/月,05-21
JAVA后台开发,珠海格力电器股份有限公司,珠海,1-1.5万/月,05-21
数据开发工程师,深圳市街角电子商务有限公司,深圳-南山区,2-4万/月,05-21
ETL开发工程师,GULF CONNEXIONS LIMITED,上海-黄浦区,1.5-2万/月,05-21
大数据架构师,印力商用置业有限公司,深圳,1.5-3万/月,05-21
Saas开发工程师,浙江比弦物联科技有限公司,杭州-江干区,0.8-2万/月,05-21
大数据研发工程师,中兴智能视觉大数据技术（湖北）有限公司,武汉-江夏区,15-30万/年,05-21
信息技术中心大数据开发工程师,财富证券有限责任公司,长沙,10-15万/年,05-20
软件工程师,深圳市易艾得尔智慧科技有限公司,深圳-福田区,1.5-2万/月,05-20
系统架构师,成都浩连科技有限公司,成都-双流区,1-1.5万/月,05-20
招聘java大牛,北京华清远见科技发展有限公司西安分公司,西安-高新技术...,0.8-1万/月,05-20
大数据架构工程师（成员公司）,双登集团股份有限公司,北京-丰台区,2-4万/月,05-20
FESCO代某500强日用消费品公司招聘数据管理员,北京外企人力资源服务有限公司,北京-顺义区,6-8千/月,05-20
大数据架构师/大数据项目经理,广东易捷好车信息科技有限公司,广州-天河区,2.5-3万/月,05-19
大数据开发工程师,武汉志嘉伟业科技有限公司,武汉-武昌区,1-1.5万/月,05-19
软件开发工程师,佛山市顺德区北滘镇成远塑料五金贸易部,广东省,1-1.5万/月,05-19
大数据--开发工程师（南京）,浙江立元通信技术股份有限公司,南京,0.6-1.5万/月,05-19
海外事业部-大数据开发工程师(J10270),途家网网络技术（北京）有限公司,北京-朝阳区,1.5-2万/月,05-19
高级JAVA开发工程,浙江风向标科技有限公司,杭州,1.5-2.8万/月,05-18
技术经理,上海翌擎智能科技有限公司,上海-浦东新区,1.8-2.4万/月,05-18
高级运维工程师,广州市赛酷睿电子科技有限公司,广州-天河区,1-1.5万/月,05-18
Java开发工程师,深圳市迅远科技有限公司,深圳-南山区,1.5-3万/月,05-18
ETL开发工程师,三信成海（北京）商业有限公司,北京-朝阳区,2-3万/月,05-18
机器学习/数据挖掘工程师,杭州百倍云科技有限公司,杭州-西湖区,0.9-2万/月,05-18
数据库工程师,广州市鹤驰信息科技有限公司,广州-天河区,0.6-1.2万/月,05-18
ETL开发工程师,好孩子（中国）商贸有限公司,上海,1.5-1.8万/月,05-17
大数据架构师,北京易鲸捷信息技术有限公司,北京-朝阳区,2.5-3万/月,05-17
信息化技术人员,青岛交通科技信息有限公司,青岛-崂山区,10-15万/年,05-17
系统架构师,中电科软件信息服务有限公司,上海,40-50万/年,05-17
数据挖掘高级工程师,武汉兆创科技有限公司,武汉-洪山区,0.5-1.5万/月,05-17
高级数据挖掘工程师,国网信通亿力科技有限责任公司,福州,15-30万/年,05-17
软件工程师,杭州信数科技有限公司,杭州-上城区,1-1.5万/月,05-17
算法工程师,南京睿毅云信息技术有限公司,南京-玄武区,1.5-2万/月,05-17
高级通讯工程师,知豆电动汽车有限公司,深圳-龙岗区,1.5-2万/月,05-17
大数据开发工程师,深信服科技股份有限公司,深圳,,05-17
大数据开发工程师,上海有大信息科技有限公司,上海-浦东新区,1.5-2万/月,05-16
机器学习工程师,深圳市圣魂文化科技有限公司,深圳-宝安区,0.5-1万/月,05-16
大数据开发工程师,深圳市赢时胜信息技术股份有限公司成都分公司,成都,1.5-2万/月,05-16
AI高级架构师,上海指旺信息科技有限公司,上海-宝山区,4-6万/月,05-16
JAVA（IBM）,深圳市孩儿宝文化培训有限公司,深圳-南山区,0.8-1万/月,05-16
大数据平台开发工程师,上海金蝶蝶金云计算有限公司,上海-浦东新区,1.5-3万/月,05-16
电商推荐算法工程师,北京源石云科技有限公司上海分公司,上海,1-3万/月,05-16
大数据工程师,杭州前进齿轮箱集团股份有限公司,杭州-萧山区,1.5-3万/月,05-16
高级数据开发工程师,蓝月亮（中国）有限公司,广州,1.9-2.3万/月,05-15
Java高级软件开发工程师,福州希佳佳网络科技有限公司,福州-鼓楼区,1-1.5万/月,05-15
大数据开发工程师,大连晟丰原信息咨询有限公司,上海-黄浦区,2.5-3万/月,05-15
系统架构师,庞械（天津）科技有限公司,上海-徐汇区,3-4万/月,05-15
大数据平台开发主任工程师,相卫集团发展有限公司,常州,4-5万/月,05-15
大数据研发工程师,湖南科创信息技术股份有限公司,长沙,0.8-1.2万/月,05-15
Java开发工程师,德阳智城大数据产业有限公司,德阳,1.3-1.7万/月,05-15
Java高级开发工程师,高济科技,北京,2.5-3万/月,05-15
高级/资深数据研发工程师,海航科技股份有限公司,海口,1-2万/月,05-15
数据分析师,江苏中服焦点电子商务有限公司,常熟,0.7-1.2万/月,05-15
JAVA 开发技术人员,大连虹海科技有限公司,大连,3-4.5千/月,05-15
运维工程师,爱卡汽车网,北京-朝阳区,1.5-2.5万/月,05-14
生物信息工程师,深圳弘睿康生物科技有限公司,深圳-南山区,18-20万/年,05-14
风险技术经理(Python方向),中银消费金融有限公司,上海-黄浦区,1.2-2万/月,05-14
数据分析工程师（python）,深圳乾立亨基金管理有限公司,深圳-福田区,1.2-2万/月,05-14
软件开发工程师（大数据类）,武汉烽火众智数字技术有限责任公司,武汉,0.8-2万/月,05-14
数据挖掘（中/高级别）工程师,人人车,北京-朝阳区,2.5-3.5万/月,05-14
安全服务工程师,得安集团,贵阳,0.5-1万/月,05-14
Java管理岗,四川海德智和科技有限公司,成都,1.8-2.5万/月,05-14
大数据架构师,杭州集广科技有限公司,杭州,1.5-2万/月,05-14
Web后端开发工程师,远景能源（江苏）有限公司,上海,0.9-3.9万/月,05-14
自然语言处理专家,嘉兴安越企业管理咨询有限公司,异地招聘,10万以上/月,05-14
大数据开发工程师,昆明万德科技有限公司,昆明,2-3万/月,05-14
大数据软件设计师,北京旋极伏羲大数据技术有限公司,北京-海淀区,0.8-1万/月,05-14
数据开发工程师,上海昱胜人力资源服务有限公司,北京-朝阳区,2.5-3万/月,05-14
Python/java研发工程师,厦门今立方科技有限公司,厦门,0.8-1万/月,05-14
中央银行支付清算-大数据测试工程师,北京金电恒通科技有限公司,北京-海淀区,1-1.5万/月,05-14
高级云计算工程师,上海宏力达信息技术股份有限公司哈尔滨软件研发中心,哈尔滨-南岗区,0.8-1万/月,05-14
大数据运维工程师,北京农信互联科技有限公司,厦门,0.5-1万/月,05-12
大数据讲师（15K+双休+五险一金）,西咸新区旺贤资源管理有限公司,西安-高新技术...,1-1.5万/月,05-12
数据挖掘工程师,科技支持中心,深圳,,04-24
推荐算法实习生,广州市百果园网络科技有限公司,北京,,04-24
实习-大数据测试工程师 - 杭州,思科系统（中国）研发有限公司,杭州,,11-03
Java高级开发工程师,上海仟凌信息技术有限公司,上海-浦东新区,1.5-2千/月,07-12
大数据开发工程师可应届实习,大连名杰科技有限公司,大连-沙河口区,3-4.5千/月,07-12
大数据算法实习生,上海鹏芮网络科技有限公司,上海-虹口区,4-8千/月,07-12
3811CU-算法工程师（搜索）,上海壹账通金融科技有限公司,上海-徐汇区,10万以上/月,07-12
Python高级开发工程师,唯晶科技（Winking Entertainment）,上海,1.5-2千/月,07-12
大数据架构师,汉能移动能源控股集团有限公司,北京-朝阳区,60-100万/年,07-12
资深算法专家,威霖管理顾问（北京）有限公司,北京-朝阳区,7-10万/月,07-12
人工智能专职/***讲师,杭州简学科技有限公司,杭州-西湖区,20000元/天,07-12
大数据开发工程师,沈阳东软软件人才培训中心,沈阳-浑南区,3-5千/月,07-12
Java系统架构师,深圳安视信息技术有限公司,深圳-福田区,2-3千/月,07-12
Java初/中级工程师,广州欧赛斯信息科技有限公司,广州-黄埔区,4-8千/月,07-12
大数据专家,善诊（上海）信息技术有限公司,上海-浦东新区,5-7万/月,07-12
数据库管理实习生,北京水木智源文化交流有限公司,武汉-洪山区,90元/天,07-12
技术总监/CTO,上海天会皓闻信息科技有限公司,上海-徐汇区,60-80万/年,07-12
大数据开发工程师,飞思未来（深圳）科技有限公司,深圳-南山区,1.5-2千/月,07-12
大数据系统中心高级架构师,广州龙亿信息技术有限公司,广州-天河区,5-10万/月,07-12
大数据开发工程师,浙江广业软件科技有限公司杭州分公司,异地招聘,1.5-2千/月,07-12
大数据开发实习生,杭州中软安人网络通信股份有限公司,杭州,3-5千/月,07-12
运维与测试工程师,广东高端科技有限公司,异地招聘,1.5-2千/月,07-12
大数据工程师,武汉奥浦信息技术有限公司,武汉,4-6千/月,07-12
Java高级开发工程师,上海上君卿金融信息服务有限公司,上海-静安区,2-3千/月,07-12
大数据开发工程师,北京汉唐自远技术股份有限公司,北京,150元/天,07-11
技术总监,深圳市虎瑞科技有限公司,深圳-南山区,60-80万/年,07-11
大数据开发工程师,成都智达万应科技有限公司,成都,3-6千/月,07-11
大数据开发工程师,吉林省智擎工业软件研究院有限公司,长春,0.4-1.2万/月,07-11
Python开发工程师,广州富融信息技术有限公司,广州-天河区,0.4-1.2万/月,07-11
大数据平台架构师,广东亚仿科技股份有限公司,珠海-香洲区,0.4-1万/月,07-11
数据挖掘专员（接受无经验者）,合肥梦创大数据科技有限公司,合肥-高新区,2.5-6千/月,07-11
大数据专家,上海金融期货信息技术有限公司,上海-浦东新区,5-8万/月,07-11
大数据实习生,数营米谱（上海）网络科技有限公司,上海,150元/天,07-11
实习生(计算机、财政、财务相关专业),北京大数元科技发展有限公司,北京-海淀区,2-3千/月,07-11
大数据开发工程师,美国多核技术有限公司,长春,0.4-1.2万/月,07-11
手机 软件开发工程师,上海美瘦生物科技有限公司,上海-嘉定区,1.5千以下/月,07-11
算法工程师,上海信安商业保理有限公司,上海-浦东新区,1.5-3万/年,07-10
大数据开发工程师,北京三才智者技术服务有限公司,北京,1.5千以下/月,07-10
大数据(平台)工程师,安徽航天信息科技有限公司,合肥-高新区,0.4-1万/月,07-10
高级数据专家,加和（北京）信息科技有限公司,北京-朝阳区,2-3千/月,07-10
大数据、云计算方向的讲师or咨询顾问,北京火龙果软件工程技术中心,北京-海淀区,5-7万/月,07-10
大数据开发工程师,苏州梦图数码科技股份有限公司,长沙-天心区,4-7千/月,07-09
大数据工程师,中国交通信息科技集团有限公司,北京-西城区,3-4.5千/月,07-09
大数据平台技术专家/Hadoop,四川成猎会企业管理咨询有限公司,异地招聘,60-100万/年,07-08
Principal/Senior Software Engineer (Go-to-market),盛庞卡信息技术（上海）有限公司,上海,1.5千以下/月,07-08
智能应用技术总监,四川蓝光和骏实业有限公司,上海-闵行区,5-7万/月,07-07
信息化工程师,深圳国家高技术产业创新中心,深圳-南山区,1.5千以下/月,07-06
产品规划岗（云计算方向）,中国联合网络通信有限公司上海市分公司,上海-长宁区,2-3千/月,07-06
视频和图像算法专家(高薪诚聘),安徽百得思维信息科技有限公司,异地招聘,10-12万/月,07-06
数据挖掘工程师,上海满郝数据科技有限公司,上海-闵行区,1.5千以下/月,07-05
助理技术顾问,赛仕软件（北京）有限公司,北京-朝阳区,150元/天,07-05
首席数据科学家,上海翰鑫信息科技有限公司,上海,7-10万/月,07-05
Java大数据讲师,汉科软（北京）科技有限公司,北京,1.5-2千/月,07-04
大数据架构师,深圳市爱之乐贸易有限公司,深圳-南山区,5-7万/月,07-03
金融大数据开发工程师,南京蒙正智库房地产信息咨询有限公司,南京-鼓楼区,1.5-2千/月,07-02
大数据开发工程师,网鼎明天科技有限公司,北京-海淀区,4.5-6千/月,06-29
数据工程师,杭州物点网络科技有限公司,杭州-上城区,1.5千以下/月,06-28
Hadoop开发工程师,青岛微智慧信息有限公司,青岛-市南区,4-8千/月,06-28
大数据技术专家,上海德邦物流有限公司,上海-青浦区,5-6万/月,06-26
大数据工程师,广州衡昊数据科技有限公司,广州-黄埔区,1.5-3万/年,06-26
大数据开发工程师,安永全球商务服务（大连）有限公司,大连,3-4.5千/月,06-26
数据平台开发工程师,成都天衡电科科技有限公司,成都,2.5-5千/月,06-21
大数据开发工程师,紫梧桐（北京）资产管理有限公司,北京-东城区,3-4.5千/月,06-18
数据建模,北京首跃科技有限公司,北京-朝阳区,2-3千/月,06-06
系统架构师,鼎信信息科技有限责任公司,广州-天河区,2万以下/年,06-01
大数据开发工程师,北京云途时代影业科技有限公司,北京-朝阳区,1.5千以下/月,05-28
高级Java工程师,中信国安广视网络有限公司,北京-大兴区,1.5千以下/月,05-22
高级运维工程师,华声在线股份有限公司,长沙,1.5千以下/月,05-21
Java开发工程师 spring cloud工程师,北京戴纳实验科技有限公司,北京-丰台区,1.5千以下/月,05-21
大数据工程师,国泰财产保险有限责任公司,上海-浦东新区,0.8-1.5万/月,07-12
大数据/机器学习/python工程师,埃森哲（中国）有限公司,大连,1-1.5万/月,07-12
[ATCC] Python开发工程师,埃森哲信息技术（大连）有限公司,异地招聘,2-3万/月,07-12
EDGE Data Scientist（某美资金融科技公司）,广州市柏纳管理顾问有限公司,北京,3-4万/月,07-12
高级java开发工程师,泛华金融控股集团,广州-天河区,15-21万/年,07-12
Data Architect,上海露茵企业管理咨询有限公司,上海,3-5万/月,07-12
某独角兽电商互联网公司数据产品总监,杭州猎人人力资源开发有限公司,杭州-西湖区,100万以上/年,07-12
大数据开发,华安财产保险股份有限公司,深圳-福田区,1.5-2万/月,07-12
数据应用工程师（主管/经理）,中国太平洋财产保险股份有限公司,上海-徐汇区,1.5-4万/月,07-12
数据分析岗（机器学习方向）,平安健康保险股份有限公司,上海-徐汇区,,07-12
算法工程师,"中国平安保险（集团）股份有限公司 Ping An Insurance (Group) Company Of China, Ltd.",上海-徐汇区,2-4万/月,07-12
数据分析师（深圳，法律合规团队）,深圳平安综合金融服务有限公司（平安金服）,深圳-福田区,14-28万/年,07-12
大数据架构师,北京盛安德科技发展有限公司,北京,3-5万/月,07-11
"Associate Manager, IT Project Delivery ID26070",广州尼尔森市场研究有限公司上海分公司,上海-黄浦区,,07-11
总公司-信息科技部-大数据研发工程师,中意人寿保险有限公司,北京-朝阳区,1.5-2.8万/月,07-11
大数据开发工程师,广州市仕博企业管理顾问有限公司,异地招聘,30-70万/月,07-11
创新发展部-高级ETL工程师,太平人寿保险有限公司,上海-浦东新区,,07-11
大数据平台技术专家,中智上海经济技术合作公司,上海,35-55万/年,07-11
大数据开发经理,上海泽恩实业有限公司,北京,2-3.5万/月,07-12
大数据开发工程师（后端）,平安普惠企业管理有限公司,上海-浦东新区,1.5-2.5万/月,07-10
客户资源及研究助理经理,招商信诺人寿保险有限公司,上海-浦东新区,30-60万/年,07-09
Advisory - Risk - IT Banking - Senior,EY安永,北京,,07-09
系统架构岗,太平金融科技服务（上海）有限公司,深圳-福田区,1-2万/月,07-06
资深测试工程师,中国平安人寿保险股份有限公司,深圳,1-2.5万/月,07-03
大数据开发（paas/鹰眼）,北京北森云计算股份有限公司,北京-海淀区,1.5-2万/月,07-01
安全开发工程师,阳光保险集团股份有限公司,北京,1.5-2.5万/月,06-29
Digital Delivery Lead,常熟市通和人力资源服务有限公司,上海,1-1.5万/月,06-28
寿险总公司大数据及AI开发岗(003047),华泰保险集团股份有限公司,北京,0.8-1万/月,06-21
Data Architect - China,中宏人寿保险有限公司,上海-虹口区,,06-20
大数据开发工程师,平安证券股份有限公司,深圳-福田区,1.5-3万/月,05-25
SPARK数据研发工程师-人工智能产品部,深圳市思迪信息技术股份有限公司,深圳-南山区,1-1.8万/月,07-12
Hadoop/Spark开发工程师,新华三技术有限公司,杭州-滨江区,1-2万/月,07-12
Hadoop/Spark开发工程师,新华三技术有限公司,异地招聘,1-2万/月,07-12
Hadoop/Spark工程师,新华三技术有限公司,杭州-滨江区,1.1-3万/月,07-12
高级大数据架构师HADOOP/SPARK/STORM/HBASE(做产品),悦岚（上海）数据服务有限公司,上海-杨浦区,2-3万/月,07-11
Spark开发工程师,上海智子信息科技股份有限公司,上海-杨浦区,1-1.5万/月,07-11
HCH6-Spark开发,安徽天元通信发展有限公司,杭州,1-1.5万/月,07-11
Spark大数据工程师,深圳百果园实业发展有限公司,深圳-南山区,1.5-2万/月,06-12
Java开发工程师,成都优旭科技有限公司,异地招聘,0.4-1万/月,07-12
大数据开发工程师,北京北大英华科技有限公司,北京-海淀区,1-2万/月,07-12
数据分析产品工程师,北京海量数据技术股份有限公司,异地招聘,1-2万/月,07-12
数据分析产品工程师,北京海量数据技术股份有限公司,异地招聘,1-2万/月,07-12
数据分析产品工程师,北京海量数据技术股份有限公司,北京-海淀区,1-2万/月,07-12
大数据研发经理,北京新东方教育科技（集团）有限公司,北京-海淀区,3-4万/月,07-12
高级数据仓库开发工程,武汉元光科技有限公司,异地招聘,2-3万/月,07-12
架构师/技术经理(J10207),广州金鹏集团有限公司,广州,1.5-2万/月,07-12
java开发工程师(J10206),广州金鹏集团有限公司,广州,0.6-1.2万/月,07-12
高级软件工程师（大数据应用方向）,广州金鹏集团有限公司,广州,0.8-1万/月,07-12
Java中级开发工程师,广东广凌信息科技股份有限公司,广州-天河区,0.8-1.2万/月,07-12
大数据开发维护工程师,天翼视讯传媒有限公司,上海-浦东新区,1-1.5万/月,07-12
大数据专家,上海玖数软件有限公司,上海-普陀区,2.5-3万/月,07-12
大数据开发工程师,深圳市德科信息技术有限公司,深圳-福田区,1.1-2万/月,07-12
数据算法工程师/大数据开发工程师,网思科技有限公司,广州-天河区,1.5-2万/月,07-12
（某500强知名企业）大数据开发工程师,西安瀚特人力资源有限公司,西安-高新技术...,1.5-2万/月,07-12
高级运维工程师/运维经理,江苏睿博信息科技有限公司,上海,0.8-1.5万/月,07-12
初中级运维工程师,广州金越软件技术有限公司,南昌,5-8千/月,07-12
中高级大数据开发工程师,广州金越软件技术有限公司,南昌,10-15万/年,07-12
大数据运维工程师 07-01-09,杭州大搜车汽车服务有限公司,杭州-余杭区,1-2万/月,07-12
搜索研发工程师  07-01-29,杭州大搜车汽车服务有限公司,杭州-余杭区,1-2万/月,07-12
搜索研发工程师  07-01-29,杭州大搜车汽车服务有限公司,杭州-余杭区,1-2万/月,07-12
高级系统工程师,北京天源迪科信息技术有限公司,北京-海淀区,1.3-1.8万/月,07-12
大数据架构师(024742),北京汉能光伏投资有限公司,北京,4-5万/月,07-12
00147-微博机器学习团队——系统架构专家,新浪微博,北京,5-8万/月,07-12
云平台大数据架构师,北京新东方教育科技（集团）有限公司,北京-海淀区,2-2.5万/月,07-12
大数据软件工程师,上海钊芃实业有限公司,上海-浦东新区,20-50万/年,07-12
人工智能工程师,广州夏木悠悠智联有限公司,广州-天河区,1.5-3万/月,07-12
资深爬虫工程师,杭州橙鹰数据技术有限公司,杭州-余杭区,2-3万/月,07-12
图像算法高级专家,北京英视睿达科技有限公司,北京-西城区,1.5-2万/月,07-12
大数据开发工程师,北京英视睿达科技有限公司,北京-西城区,1-1.5万/月,07-12
高级大数据平台架构师,北京英视睿达科技有限公司,北京-西城区,1.5-2万/月,07-12
大数据hadoop运维工程师,上海化云科技有限公司,佛山-南海区,0.8-1.3万/月,07-12
高级数据分析师,DaDa,上海-长宁区,1-2万/月,07-12
Java开发（偏大数据）,江苏百达智慧网络科技有限公司,苏州,1-2万/月,07-12
大数据开发工程师（LT24lzy）,北京东方国信科技股份有限公司,昆明,0.5-1万/月,07-12
ZHY12-杭州大数据高级开发人员,安徽天元通信发展有限公司,杭州-拱墅区,1.2-1.6万/月,07-12
ZHY10-数据库高级开发工程师,安徽天元通信发展有限公司,杭州-拱墅区,1-2万/月,07-12
算法工程师,广州汇电云联互联网科技有限公司,广州-天河区,1-1.5万/月,07-12
大数据开发工程师,四川科瑞软件有限责任公司,成都-武侯区,1.5-2.5万/月,07-12
大数据平台架构师（西安）,杭州数云信息技术有限公司,西安-雁塔区,1.8-3万/月,07-12
Python开发工程师,中金智汇科技有限责任公司,北京-大兴区,1.5-3万/月,07-12
大数据工程师,广州火数银花信息科技有限公司,广州-海珠区,0.8-2万/月,07-12
中级大数据分析工程师,上海亿通国际股份有限公司,上海,1.4-2.2万/月,07-12
初级大数据分析工程师,上海亿通国际股份有限公司,上海,0.7-1.3万/月,07-12
大数据开发工程师（西安）,杭州数云信息技术有限公司,西安,1.5-2万/月,07-12
架构师（机器学习）,中金智汇科技有限责任公司,北京-大兴区,3-5万/月,07-12
大数据算法工程师（南京）,盘石软件（上海）有限公司,南京,1-2.5万/月,07-12
BI工程师,深圳市紫川软件有限公司,深圳-福田区,1.5-2万/月,07-12
数据库工程师,深圳兴融联科技股份有限公司,深圳,1-2万/月,07-12
急聘Bigdata Machine learning engineer,西安思科特软件有限公司,西安-高新技术...,1-2万/月,07-12
hadoop工程师,深圳市紫川软件有限公司,深圳-福田区,1-1.5万/月,07-12
Senior Data Scientist / Machine Engineer,西安思科特软件有限公司,西安-高新技术...,1-5万/月,07-12
急聘Big Data Lead Engineer,西安思科特软件有限公司,西安-高新技术...,2.5-3万/月,07-12
hadoop开发工程师,成都迈思信息技术有限公司,深圳-福田区,1-1.5万/月,07-12
BI开发工程师,成都迈思信息技术有限公司,深圳-福田区,0.8-1.5万/月,07-12
AI & Analytics Solutions Architect 人工智能架构师,电讯盈科深圳,深圳-南山区,3-4万/月,07-12
数据挖掘工程师,海南高灯科技有限公司,广州-海珠区,1.8-3.5万/月,07-12
大数据开发工程师,深圳市万邑通信息科技有限公司,深圳-南山区,1.5-2万/月,07-12
大数据开发工程师,杭州玖欣物联科技有限公司,杭州-滨江区,1-2万/月,07-12
高级运维主管,东方财富信息股份有限公司,上海,2-2.5万/月,07-12
接口测试工程师,长春斯纳欧软件有限公司,长春,0.6-1.2万/月,07-12
运维工程师,长春斯纳欧软件有限公司,长春,0.6-1.2万/月,07-12
运维工程师,长春斯纳欧软件有限公司,长春,0.6-1万/月,07-12
接口测试工程师,长春斯纳欧软件有限公司,长春,0.6-1万/月,07-12
大数据开发工程师,长春斯纳欧软件有限公司,长春,0.5-1万/月,07-12
数据工程师,五孚（上海）数据科技有限公司,杭州-余杭区,0.8-1.5万/月,07-12
Hadoop开发工程师,五孚（上海）数据科技有限公司,杭州-余杭区,0.8-1.5万/月,07-12
大数据开发工程师-GA-武汉-00778,任子行网络技术股份有限公司,武汉-洪山区,1.5-2.5万/月,07-12
大数据开发工程师,杭州三汇数字信息技术有限公司,南京-雨花台区,0.8-2万/月,07-12
大数据开发工程师,深圳市德科信息技术有限公司,深圳-福田区,1-1.5万/月,07-12
软件技术总监,吉林省联宇合达科技有限公司,长春-南关区,1-2万/月,07-12
大数据工程师--智能连接部,中移物联网有限公司,重庆,0.8-1万/月,07-12
数据建模工程师-集成电路创新中心,中移物联网有限公司,北京-西城区,1-1.5万/月,07-12
机器学习工程师-集成电路创新中心,中移物联网有限公司,北京-西城区,1-1.5万/月,07-12
大数据开发工程师--,中移物联网有限公司,重庆-渝北区,0.8-1万/月,07-12
Java开发工程师--开放平台部（成都）,中移物联网有限公司,成都,1-1.5万/月,07-12
架构师（南京）,中移物联网有限公司,南京,1-1.5万/月,07-12
Java开发工程师--智能连接部,中移物联网有限公司,重庆-渝北区,0.8-1万/月,07-12
大数据工程师--智能连接部,中移物联网有限公司,重庆-渝北区,0.8-1万/月,07-12
并行计算平台架构师-信息技术中心,中移物联网有限公司,成都,1-1.5万/月,07-12
自动化开发工程师-智能连接部,中移物联网有限公司,重庆-渝北区,0.8-1万/月,07-12
系统架构师--智能连接部,中移物联网有限公司,重庆-渝北区,0.8-1万/月,07-12
分布式研发工程师--开放平台部,中移物联网有限公司,成都,0.8-1万/月,07-12
大数据开发工程师--开放平台部,中移物联网有限公司,重庆-渝北区,1.5-2万/月,07-12
人工智能实验室-推荐算法专家-杭州/北京,阿里巴巴集团,北京,,07-12
Aliexpress-Java 资深开发工程师 / 技术专家-数据服务,阿里巴巴集团,杭州,,07-12
数据挖掘岗(004221),中信银行信用卡中心,异地招聘,2-2.5万/月,07-12
大数据开发工程师,深圳神目信息技术有限公司,深圳-龙华新区,1-2万/月,07-12
大数据工程师,北京百程国际旅游股份有限公司,成都-武侯区,0.8-1万/月,07-12
数据库高级开发工程师,上海井胜通讯技术有限公司,杭州,1-1.5万/月,07-12
大数据应用开发工程师,曙光信息产业股份有限公司,北京,1-1.5万/月,07-12
大数据方向***讲师,青岛伟东云教育集团有限公司,北京-海淀区,1-2万/月,07-12
云平台研发部总监,河南弋之众合信息科技有限公司,郑州-中原区,1-2万/月,07-12
大数据开发工程师,新智认知数据服务有限公司,上海-杨浦区,1.8-2.8万/月,07-12
大数据运维工程师（JR1bp）,北京东方国信科技股份有限公司,北京,0.6-1万/月,07-12
数据开发工程师（BX2ww）,北京东方国信科技股份有限公司,上海,0.9-1.8万/月,07-12
大数据开发工程师（JR1dl）,北京东方国信科技股份有限公司,北京,0.8-1万/月,07-12
数据仓库工程师（JR1cj）,北京东方国信科技股份有限公司,北京,0.8-1万/月,07-12
大数据开发工程师,深圳市新国都技术股份有限公司,深圳-南山区,1.8-3万/月,07-12
Java高级开发工程师,北京文泽智远信息技术有限公司,北京-海淀区,1.3-1.8万/月,07-12
全栈开发工程师,南京铉盈网络科技有限公司,南京-雨花台区,1.2-2.4万/月,07-12
数据挖掘工程师,跑哪儿科技（北京）有限公司,成都-高新区,1.5-2万/月,07-12
大数据分析建模师,上海昊硕企业管理咨询有限公司,杭州,2-2.5万/月,07-12
大数据分析建模师,上海昊硕企业管理咨询有限公司,上海-徐汇区,2.5-3万/月,07-12
Hadoop开发工程师,广州汇智通信技术有限公司,广州,16-35万/年,07-12
大数据算法工程师,阿基米德（上海）传媒有限公司,上海-长宁区,1.5-2万/月,07-12
算法工程师,广州汇智通信技术有限公司,广州,25-35万/年,07-12
Java高级开发工程师,杭州平航科技有限公司,杭州-滨江区,1.2-1.8万/月,07-12
大数据应用开发工程师,深圳市赢时胜信息技术股份有限公司北京分公司,北京-朝阳区,2-3万/月,07-12
java开发（中高级）-新一代资产核算系统,深圳市赢时胜信息技术股份有限公司北京分公司,北京-朝阳区,1.5-2.5万/月,07-12
大数据开发工程师,上海宝孚自动化工程技术有限公司,上海-浦东新区,0.6-1.2万/月,07-12
高级Java数据开发工程师,浙江邦理投资管理有限公司,杭州-西湖区,1.2-2万/月,07-12
高级JAVA开发工程师,浙江邦理投资管理有限公司,杭州-西湖区,1.8-2.5万/月,07-12
